,Zeit,\\DJ-TESLA\Arbeitsspeicher\Zugesicherte verwendete Bytes (%),\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%),\\DJ-TESLA\Auslagerungsdatei(_Total)\Belegung (%),\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s,\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes gelesen/s,\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes gelesen/s,\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s,\\DJ-TESLA\Physikalischer Datentraeger(_Total)\Bytes geschrieben/s,\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%),\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%),\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%),\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%),\\DJ-TESLA\Prozessor(_Total)\Prozessorzeit (%),\\DJ-TESLA\GPU Process Memory(pid_1060_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_1060_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_1112_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_3612_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4272_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4272_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x0000903A_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_5580_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_5580_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_5748_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_6440_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_6440_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_860_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_8828_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_8832_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_9204_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_9204_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_9212_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,Wert 1-avg[W],startstop
2658,18:34:59,23.930210858567204,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00888419790652506,0,0,0,0,0,0, , , , ,0,132.00888419790652506,0,0,12288.827038059660481,12288.827038059660481,0,0,4.6813519472005964417,1.5561503716989721902,1.5561503716989721902,71815168,2277376,2306048,4718592,30363648,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.48108,runtime
2659,18:35:00,23.92996100800344,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.0107984833159378,0,0,0,0,0,0, , , , ,0,132.0107984833159378,0,0,12289.005240628683168,12289.005240628683168,1.558188248645286933,0,3.1207566891429894262,1.558188248645286933,1.558188248645286933,71815168,2277376,2306048,4718592,30363648,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
2660,18:35:01,23.927462339384356,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00533301545382869,0,0,0,0,0,0, , , , ,0,132.00533301545382869,0,0,8192.3309701711950765,8192.3309701711950765,6.2456591740197575646,1.5579421327207465531,0,3.1205144798204131895,2.729876393277008706,71815168,2277376,2306048,4718592,30363648,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.786283,runtime
2661,18:35:02,23.927462339384356,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00848814578776569,0,0,0,0,0,0, , , , ,0,132.00848814578776569,0,0,8192.5267794719202357,8192.5267794719202357,4.681113634613520702,0,1.5559042455844496189,0,1.5559042455844496189,71815168,2277376,2306048,4718592,30363648,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
2662,18:35:03,23.927503992786516,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00135961400403062,0,0,0,0,0,0, , , , ,0,132.00135961400403062,0,0,57344.590649283687526,57344.590649283687526,0,0,0,1.5556974986971616737,0.3837365161932670965,71815168,2277376,2306048,4718592,30363648,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.615159,runtime
2663,18:35:04,23.935416392966967,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99446943173080626,0,0,0,0,0,0, , , , ,0,131.99446943173080626,0,0,204791.4192395338614,204791.4192395338614,0,1.5557270340199380598,0,0,0.38377640381658251201,71815168,2277376,2306048,4718592,30363648,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.580002,runtime
2664,18:35:05,23.935416392966967,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.02320968026177184,0,0,0,0,0,0, , , , ,0,132.02320968026177184,0,0,12290.160610235278,12290.160610235278,0,1.555864865291922694,0,1.555864865291922694,0.77456220549264598318,71815168,2277376,2306048,4718592,30363648,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
2665,18:35:06,23.935416392966967,0,0,0,0,0,0,0,0,0,0, , , , ,0,228.02984910724813972,0,0,0,0,0,0, , , , ,0,228.02984910724813972,0,0,8193.0724731867412629,8193.0724731867412629,1.5556778084721223365,1.5556778084721223365,0,1.5556778084721223365,1.1650207359370057247,71815168,2277376,2306048,4718592,30363648,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
2666,18:35:07,23.935416392966967,0,0,0,0,0,0,0,0,0,0, , , , ,0,228.0153682358190963,0,0,0,0,0,0, , , , ,0,228.0153682358190963,0,0,32258.17420094114641,32258.17420094114641,0,1.5558057947940406862,0,1.5558057947940406862,0.77450266618129814944,71815168,2277376,2306048,4718592,30363648,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
2667,18:35:08,24.5410489441224,0,0,0,0,0,0,0,0,0,0, , , , ,0,228.01716969287787151,0,0,0,0,0,0, , , , ,0,228.01716969287787151,0,0,53252.009876343690848,53252.009876343690848,0,7.805954222749811322,0,3.1181213866184553929,2.7274736506291974436,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
2668,18:35:09,24.5410489441224,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00298326742185395,0,0,0,0,0,0, , , , ,0,132.00298326742185395,0,0,12288.277715076361346,12288.277715076361346,3.1185864504230220717,0,3.1185864504230220717,1.5559830060750012848,1.9466288668309794652,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
2669,18:35:10,24.537800700528965,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00667953798460985,0,0,0,0,0,0, , , , ,0,132.00667953798460985,0,0,8192.4145361755308841,8192.4145361755308841,0,1.5557467242252820405,0,1.5557467242252820405,0.77444312679849636183,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
2670,18:35:11,24.537800700528965,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00869937328869241,0,0,0,0,0,0, , , , ,0,132.00869937328869241,0,0,8192.5398883786438091,8192.5398883786438091,0,1.5554218348299286845,0,0,0.38346757131837438948,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.434088,runtime
2671,18:35:12,24.537800700528965,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99850841685488945,0,0,0,0,0,0, , , , ,0,131.99850841685488945,0,0,8191.9074314460249298,8191.9074314460249298,3.1300081785771705079,1.5675889556509892131,0.0051697327248190205751,1.5675889556509892131,1.5675889556509892131,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,,runtime
2672,18:35:13,24.537800700528965,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01285805237429827,0,0,0,0,0,0, , , , ,0,132.01285805237429827,0,0,16385.595957046218246,16385.595957046218246,3.118412052019536862,1.5558057947940406862,1.5558057947940406862,3.118412052019536862,2.3371089234067943252,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.52548,runtime
2673,18:35:14,24.532678449650447,0,0,0,0,0,0,0,0,0,0, , , , ,0,324.00168480876101285,0,0,0,0,0,0, , , , ,0,324.00168480876101285,0,0,12288.063897932270265,12288.063897932270265,3.1183926743803880299,1.5557861046123333537,1.5557861046123333537,3.1183926743803880299,2.3370893894963606918,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.610684,runtime
2674,18:35:15,23.956321814087296,0,0,0,0,0,0,0,0,0,0, , , , ,0,613.17309876578156036,0,0,0,0,0,0, , , , ,0,613.17309876578156036,0,0,8194.313254631782911,8194.313254631782911,3.1184023632009338911,3.1184023632009338911,1.5557959497041751185,6.2436151901944514364,3.5090489662345958344,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.568082,runtime
2675,18:35:16,23.956071940240463,0,0,0,0,0,0,0,0,0,0, , , , ,0,579.93382955004835821,0,0,0,0,0,0, , , , ,0,579.93382955004835821,0,0,8191.0653994379244978,8191.0653994379244978,1.5557762595185264942,0,9.368809889715468131,1.5557762595185264942,3.1183829855579103807,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.610684,runtime
2676,18:35:17,23.956071940240463,0,0,0,0,0,0,0,0,0,0, , , , ,0,1787.0595090816525499,0,0,0,0,0,0, , , , ,0,1787.0595090816525499,0,0,8192.2728026843287807,8192.2728026843287807,4.680760929797733283,1.5555399766763455816,0,0,1.5555399766763455816,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
2677,18:35:18,23.956071940240463,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01681894273329476,0,0,0,0,0,0, , , , ,0,132.01681894273329476,0,0,65544.35035023461387,65544.35035023461387,6.2436151901944514364,0,1.5557959497041751185,1.5557959497041751185,2.3370991564525489537,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.695888,runtime
2678,18:35:19,23.956071940240463,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00587426140464231,0,0,0,0,0,0, , , , ,0,132.00587426140464231,0,0,8192.3645602229298675,8192.3645602229298675,0,1.5557270340199380598,0,0,0.38377640381658251201,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.695888,runtime
2679,18:35:20,23.956071940240463,0,0,0,0,0,0,0,0,0,0, , , , ,0,1988.090259297772036,0,0,0,0,0,0, , , , ,0,1988.090259297772036,0,0,8192.3719336857884628,8192.3719336857884628,0,0,1.5557073438067225979,1.5557073438067225979,0.77440343383693432955,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.482878,runtime
2680,18:35:21,24.01424898393784,0,0,0,0,0,0,0,0,0,0, , , , ,0,280.06643175761291786,0,0,0,0,0,0, , , , ,0,280.06643175761291786,0,0,8193.9436034227328491,8193.9436034227328491,3.1162901544848908841,9.3668520800019976491,10.929492561381270122,6.2415711172434384935,7.4135464778283584053,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.568082,runtime
2740,18:36:21,23.989762161855996,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00340568786674567,0,0,0,0,0,0, , , , ,0,132.00340568786674567,0,0,8192.2113590530625515,8192.2113590530625515,1.5643702769647327422,1.5643702769647327422,1.5643702769647327422,1.5643702769647327422,1.5643702769647327422,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.179266,runtime
2741,18:36:22,31.769618911615012,0,0,0,0,0,0,0,0,0,0, , , , ,0,1476.2522915166200619,0,0,0,0,0,0, , , , ,0,1476.2522915166200619,0,0,12290.100378154626014,12290.100378154626014,42.185765572967191872,65.623968719061579691,20.310109303279098469,12.497374921247638824,35.154304629138877658,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,36.756288,runtime
2742,18:36:23,47.78537877085279,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00184802587236277,0,0,0,0,0,0, , , , ,0,132.00184802587236277,0,0,20480.286724014134961,20480.286724014134961,17.183011319213502333,24.995934779665063274,32.808858240116613558,40.621781700568170947,28.902396509890838416,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,55.584424,runtime
2743,18:36:24,45.227129884349914,0,0,0,224.01168023255047501,0,0,0,0,0,0, , , , ,0,2274.580137745896991,0,0,0,0,0,0, , , , ,224.01168023255047501,2274.580137745896991,0,0,74732.729231608507689,74732.729231608507689,17.643374016661883985,25.562280361213630897,30.31362416794467407,31.897405436855020611,26.354170995668802391,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,55.71104,runtime
2744,18:36:25,24.065304855831272,0,0,0,217.63209973025436739,0,0,0,0,0,0, , , , ,0,275.73297703380643497,0,0,0,0,0,0, , , , ,217.63209973025436739,275.73297703380643497,0,0,16134.318199006731447,16134.318199006731447,41.534558565485035331,27.687480330994652888,13.840402096504266893,27.687480330994652888,27.687480330994652888,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,55.92048,runtime
2745,18:36:26,24.057225865325243,0,0,0,220.95496937724092845,0,0,0,0,0,0, , , , ,0,131.97310388142895476,0,0,0,0,0,0, , , , ,220.95496937724092845,131.97310388142895476,0,0,40951.654052904021228,40951.654052904021228,0,1.5603540157175466163,3.1228880789601176637,1.5603540157175466163,1.5603540157175466163,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.83012,runtime
2746,18:36:27,24.0566428573934,0,0,0,221.01533846448944587,0,0,0,0,0,0, , , , ,0,132.00916143580363382,0,0,0,0,0,0, , , , ,221.01533846448944587,132.00916143580363382,0,0,8192.5685642583594017,8192.5685642583594017,0,1.5556285828750793243,0,3.1182376529881761229,1.1649713149977869442,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.568082,runtime
2747,18:36:28,24.03403001931357,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99865361373315409,0,0,0,0,0,0, , , , ,0,131.99865361373315409,0,0,366588.26079973985907,366588.26079973985907,6.2435683087859850104,1.5557467242252820405,0,1.5557467242252820405,2.3370503216520677192,71815168,2277376,2306048,4718592,30371840,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
2748,18:36:29,24.02449348569487,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01551182263915507,0,0,0,0,0,0, , , , ,0,132.01551182263915507,0,0,65543.701384912725189,65543.701384912725189,1.5557270340199380598,1.5557270340199380598,0,3.1183345414164453935,1.5557270340199380598,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.695888,runtime
2749,18:36:30,24.02449348569487,0,0,0,85.006162946813645931,0,0,0,0,0,0, , , , ,0,270.019576419290388,0,0,0,0,0,0, , , , ,85.006162946813645931,270.019576419290388,0,0,12288.890944593484164,12288.890944593484164,3.1187608481986206499,1.55616021671796112,1.55616021671796112,3.1187608481986206499,2.337460532458290885,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.265422,runtime
2750,18:36:31,24.02449348569487,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00770925022021629,0,0,0,0,0,0, , , , ,0,132.00770925022021629,0,0,8192.4784407409388223,8192.4784407409388223,0,0,0,1.5553824541514327251,0.38342772182429207817,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.52548,runtime
2751,18:36:32,24.02399373800121,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00572904864071688,0,0,0,0,0,0, , , , ,0,132.00572904864071688,0,0,16384.711096461585839,16384.711096461585839,1.5557270340199380598,1.5557270340199380598,4.6809420488129642735,3.1183345414164453935,2.7276776642232936076,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.52548,runtime
2752,18:36:33,24.02399373800121,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01314850959155933,0,0,0,0,0,0, , , , ,0,132.01314850959155933,0,0,8192.8160044740452577,8192.8160044740452577,6.2435308036254522079,1.5557073438067225979,0,0,1.9463642991366381096,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.566164,runtime
2753,18:36:34,24.023285793145952,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99871961241976237,0,0,0,0,0,0, , , , ,0,131.99871961241976237,0,0,12287.880807556168293,12287.880807556168293,3.1294657316297769256,0.0046097874887962575485,0.0046097874887962575485,1.5670377595592865916,1.1764257667721489398,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.786283,runtime
2754,18:36:35,24.02278606873536,0,0,0,63.993331894816563477,0,0,0,0,0,0, , , , ,0,195.979578927875707,0,0,0,0,0,0, , , , ,63.993331894816563477,195.979578927875707,0,0,8191.146482536520125,8191.146482536520125,4.6935424294099803433,1.5687405418496447318,3.1311414856298069864,1.5687405418496447318,2.7405462493677923419,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.610684,runtime
2755,18:36:36,24.01907973085043,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99442983506096994,0,0,0,0,0,0, , , , ,0,131.99442983506096994,0,0,12287.481468282037895,12287.481468282037895,1.5557270340199380598,0,0,0,0.38376640312853815828,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,,runtime
2756,18:36:37,24.00641986727864,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.02871624578344267,0,0,0,0,0,0, , , , ,0,132.02871624578344267,0,0,8193.7821476171066024,8193.7821476171066024,9.368809889715468131,1.5557762595185264942,0,0,2.7277363043895941352,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.786283,runtime
2757,18:36:38,24.005170544610632,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00920104131256494,0,0,0,0,0,0, , , , ,0,132.00920104131256494,0,0,8192.571022200247171,8192.571022200247171,3.1185476952765078806,1.5559436258454795166,0,0,1.16528760815470811,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
2758,18:36:39,24.003879568540462,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00473897012901148,0,0,0,0,0,0, , , , ,0,132.00473897012901148,0,0,61442.205775187328982,61442.205775187328982,0,1.5554612154769054122,0,1.5554612154769054122,0.77415535210767494334,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.786283,runtime
2759,18:36:40,24.003129970283045,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00970271314940874,0,0,0,0,0,0, , , , ,0,132.00970271314940874,0,0,8192.6021562584846833,8192.6021562584846833,0,1.5557171889143184274,0,0,0.38376644150781569209,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.09292,runtime
2760,18:36:41,24.001755710691626,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00333968449402278,0,0,0,0,0,0, , , , ,0,132.00333968449402278,0,0,12288.310894265625393,12288.310894265625393,3.1184411184637217396,1.555835330051846821,0,1.555835330051846821,1.555835330051846821,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.786283,runtime
2761,18:36:42,23.998174309730107,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01272602678898238,0,0,0,0,0,0, , , , ,0,132.01272602678898238,0,0,8192.7897849352684716,8192.7897849352684716,0,1.5557171889143184274,0,3.1183248525823437092,1.1650602726527847786,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.523622,runtime
2762,18:36:43,23.998174309730107,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01325413071472781,0,0,0,0,0,0, , , , ,0,132.01325413071472781,0,0,8192.8225593849620054,8192.8225593849620054,3.1183829855579103807,0,0,0,0.77447289649883455098,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
2763,18:36:44,23.997591278515195,0,0,0,0,0,0,0,0,0,0, , , , ,0,1860.0783092968215442,0,0,0,0,0,0, , , , ,0,1860.0783092968215442,0,0,12288.517346580290905,12288.517346580290905,0,0,0,1.5556778084721223365,0.3837265922528421136,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
2764,18:36:45,23.995925514957847,0,0,0,0,0,0,0,0,0,0, , , , ,0,1893.1357378324025831,0,0,0,0,0,0, , , , ,0,1893.1357378324025831,0,0,36866.643338327361562,36866.643338327361562,1.5557959497041751185,0,1.5557959497041751185,1.5557959497041751185,1.1651393459894632265,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
2765,18:36:46,23.9936350900665,0,0,0,0,0,0,0,0,0,0, , , , ,0,1923.8341654949344957,0,0,0,0,0,0, , , , ,0,1923.8341654949344957,0,0,8191.2939104649185538,8191.2939104649185538,0.0046697819211849456167,0.0046697819211849456167,0.0046697819211849456167,1.5670968165786614001,0.39528154035206597428,71815168,2277376,2306048,4718592,30367744,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.314473,runtime
