Zeit,"(PDH-CSV 4.0) (Mitteleuropäische Zeit)(-60)","RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","Auslagerungsdatei","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","NetzwerkGesendet","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","NetzwerkEmpfangen","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","FestplatteGeschrieben","FestplatteGelesen","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","CPU","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_2916_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00009030_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5128_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5148_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5796_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_7328_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_8176_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_824_luid_0x00000000_0x00008CD0_phys_0)\Total Committed",,,,,,
02/28/2023 18:52:34.231,"18:52:34.231","24.7768387721797545","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01392746934800471","0","0","0","0","0","0"," "," "," "," ","0","132.01392746934800471","0","0","8192.8643471886280167","8192.8643471886280167","0","0","0","1.5557270340199380598","0.38377640381658251201","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:35.231,"18:52:35.231","24.783418566170944075","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00543862407130291","0","0","0","0","0","0"," "," "," "," ","0","132.00543862407130291","0","0","12288.506286459001785","12288.506286459001785","0","0","1.5557861046123333537","0","0.38382617694526777186","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:36.231,"18:52:36.231","24.179368495051601684","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.9975844442046764","0","0","0","0","0","0"," "," "," "," ","0","131.9975844442046764","0","0","61438.8756685752669","61438.8756685752669","1.5557171889143184274","1.5557171889143184274","0","1.5557171889143184274","1.165070273341828333","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:37.231,"18:52:37.231","24.179368495051601684","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.02101774602516571","0","0","0","0","0","0"," "," "," "," ","0","132.02101774602516571","0","0","8193.3043740563498432","8193.3043740563498432","0","0","1.5557467242252820405","1.5557467242252820405","0.77444312679849636183","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:38.231,"18:52:38.231","24.179368495051601684","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00752442889245231","0","0","0","0","0","0"," "," "," "," ","0","132.00752442889245231","0","0","282640.11048629769357","282640.11048629769357","1.5557270340199380598","0","1.5557270340199380598","1.5557270340199380598","1.165070156826786274","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:39.231,"18:52:39.231","24.179368495051601684","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00865976808077562","0","0","0","0","0","0"," "," "," "," ","0","132.00865976808077562","0","0","278546.27263548487099","278546.27263548487099","0","0","1.555835330051846821","1.555835330051846821","0.77453243584590936166","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:40.230,"18:52:40.230","24.17911864448783632","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01531377639807374","0","0","0","0","0","0"," "," "," "," ","0","132.01531377639807374","0","0","8192.9503822443402896","8192.9503822443402896","0","1.5554809057885865542","1.5554809057885865542","3.1180923199824128744","1.5554809057885865542","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:41.230,"18:52:41.230","24.17911864448783632","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00599307208545952","0","0","0","0","0","0"," "," "," "," ","0","132.00599307208545952","0","0","53250.417568957629555","53250.417568957629555","0","0","1.5559042455844496189","1.5559042455844496189","0.77460189832718739922","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:42.230,"18:52:42.230","24.178369046230422157","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00642871307832138","0","0","0","0","0","0"," "," "," "," ","0","132.00642871307832138","0","0","8192.3989698298300937","8192.3989698298300937","0","0","3.1184023632009338911","3.1184023632009338911","1.5557959497041751185","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:43.230,"18:52:43.230","24.178119172383595981","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.97264207129862257","0","0","0","0","0","0"," "," "," "," ","0","131.97264207129862257","0","0","8190.3021503642294192","8190.3021503642294192","1.5556778084721223365","0","3.1182860972265413757","3.1182860972265413757","1.9463348810072500505","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:44.230,"18:52:44.230","24.178119172383595981","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.04665208218062844","0","0","0","0","0","0"," "," "," "," ","0","132.04665208218062844","0","0","8194.8952564941191667","8194.8952564941191667","0","0","1.5557368791235925976","4.6809515813736375378","1.5557368791235925976","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:45.230,"18:52:45.230","24.178119172383595981","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2405.1601836682325484","0","0","0","0","0","0"," "," "," "," ","0","2405.1601836682325484","0","0","139273.27560015497147","139273.27560015497147","0","3.1183442302486152897","3.1183442302486152897","3.1183442302486152897","2.3370405546861094948","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:46.230,"18:52:46.230","24.177619447973004441","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01247517890439553","0","0","0","0","0","0"," "," "," "," ","0","132.01247517890439553","0","0","12289.161325745282738","12289.161325745282738","0","1.5557762595185264942","0","1.5557762595185264942","0.77447289649883455098","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:47.230,"18:52:47.230","24.177119723562412901","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","3524.261500203315336","0","0","0","0","0","0"," "," "," "," ","0","3524.261500203315336","0","0","12288.911837258325249","12288.911837258325249","9.3688008259764981034","0","0","1.5557664144227434377","2.7277165758137877916","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:48.230,"18:52:48.230","24.173413362394416737","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1476.0472335114723137","0","0","0","0","0","0"," "," "," "," ","0","1476.0472335114723137","0","0","12288.39322858331434","12288.39322858331434","7.8062031636760842446","1.5557762595185264942","0","0","2.3370796225382184375","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:49.230,"18:52:49.230","24.17308022830939862","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.993083562421333","0","0","0","0","0","0"," "," "," "," ","0","131.993083562421333","0","0","24574.712285076264379","24574.712285076264379","0.0044698001999354808333","1.5668999595718102746","0.0044698001999354808333","1.5668999595718102746","0.78568487988587287774","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:50.230,"18:52:50.230","24.172747070941316139","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2114.9163168792310898","0","0","0","0","0","0"," "," "," "," ","0","2114.9163168792310898","0","0","8187.8045689388754909","8187.8045689388754909","3.1324975446900382714","3.1324975446900382714","0.0077394009703635191499","0.0077394009703635191499","1.5701184728302064464","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:51.230,"18:52:51.230","24.172413913573233657","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","260.09090177016867074","0","0","0","0","0","0"," "," "," "," ","0","260.09090177016867074","0","0","73753.776945042292937","73753.776945042292937","9.3791866815753124342","0.0046197865658625936192","0.0046197865658625936192","1.5670476024007728988","2.7388734640459655445","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:52.230,"18:52:52.230","24.172164039726407481","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1475.9825834055156975","0","0","0","0","0","0"," "," "," "," ","0","1475.9825834055156975","0","0","8191.90333554064091","8191.90333554064091","4.6918079302815556275","4.6918079302815556275","1.5669491738973362338","1.5669491738973362338","3.1293785520894457086","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:53.230,"18:52:53.230","24.171581031794563188","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","196.02381689375258134","0","0","0","0","0","0"," "," "," "," ","0","196.02381689375258134","0","0","8192.9954489470474073","8192.9954489470474073","1.5557565693249952865","3.1183636079071375136","0","0","1.1650998093369446806","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:54.230,"18:52:54.230","24.17049827616906299","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2179.5540632386614561","0","0","0","0","0","0"," "," "," "," ","0","2179.5540632386614561","0","0","57332.269817595319182","57332.269817595319182","3.1410785809555585857","0.016597244857352588809","1.5788379129064611384","3.1410785809555585857","1.9694030790888716886","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:55.230,"18:52:55.230","24.169415520543562792","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1476.1480576501824089","0","0","0","0","0","0"," "," "," "," ","0","1476.1480576501824089","0","0","16385.64348004104977","16385.64348004104977","1.5557171889143184274","3.1183248525823437092","0","1.5557171889143184274","1.5557171889143184274","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:56.230,"18:52:56.230","24.169415520543562792","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","196.00648781474666293","0","0","0","0","0","0"," "," "," "," ","0","196.00648781474666293","0","0","53249.762567140969622","53249.762567140969622","3.1183732967335009434","1.5557664144227434377","3.1183732967335009434","3.1183732967335009434","2.7277165758137877916","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:57.230,"18:52:57.230","24.169165646696736616","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00194042852430698","0","0","0","0","0","0"," "," "," "," ","0","132.00194042852430698","0","0","8192.1204241702362197","8192.1204241702362197","7.8058989023614078206","0","0","0","1.9461093414288477277","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:58.230,"18:52:58.230","24.168207851277713871","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.0214534861914899","0","0","0","0","0","0"," "," "," "," ","0","132.0214534861914899","0","0","8193.3314163551567617","8193.3314163551567617","10.931674931540523943","0","0","1.5560617664395204329","3.1186639606230248667","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:52:59.230,"18:52:59.230","24.167708103584057966","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.98871496487049626","0","0","0","0","0","0"," "," "," "," ","0","131.98871496487049626","0","0","12286.94946582067314","12286.94946582067314","1.5665357720333505931","0.0040998319068896726947","0.0040998319068896726947","1.5665357720333505931","0.78531780197012013289","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:00.230,"18:53:00.230","24.164293269665048314","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","196.01617133413506622","0","0","0","0","0","0"," "," "," "," ","0","196.01617133413506622","0","0","8192.6758957614001702","8192.6758957614001702","0","1.5557565693249952865","1.5557565693249952865","0","0.77445305003392972409","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:01.230,"18:53:01.230","24.164293269665048314","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00785446734079187","0","0","0","0","0","0"," "," "," "," ","0","132.00785446734079187","0","0","12288.73117950518099","12288.73117950518099","1.555569512093646356","0","0","1.555569512093646356","0.77426450822137837804","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:02.230,"18:53:02.230","24.164293269665048314","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00933305984733579","0","0","0","0","0","0"," "," "," "," ","0","132.00933305984733579","0","0","12288.868823025788515","12288.868823025788515","0","0","0","1.5560026961779493959","0.38404534699290060473","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:03.230,"18:53:03.230","24.164293269665048314","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00987433860052533","0","0","0","0","0","0"," "," "," "," ","0","132.00987433860052533","0","0","12288.919211156995516","12288.919211156995516","0","1.5556679633566550258","0","1.5556679633566550258","0.77436374084361991876","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:04.230,"18:53:04.230","24.164293269665048314","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.97706238655720767","0","0","0","0","0","0"," "," "," "," ","0","131.97706238655720767","0","0","8190.5764778081565964","8190.5764778081565964","0","0","0","0","0","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:05.230,"18:53:05.230","24.164293269665048314","0","0","0","128.03948737790733503","0","0","0","0","0","0"," "," "," "," ","0","196.06046504742062098","0","0","0","0","0","0"," "," "," "," ","128.03948737790733503","196.06046504742062098","0","0","8194.527192186069442","8194.527192186069442","0","0","0","3.1183054749083116697","0.77439351059158667567","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:06.230,"18:53:06.230","24.164293269665048314","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00901621580754863","0","0","0","0","0","0"," "," "," "," ","0","132.00901621580754863","0","0","57347.916862721722282","57347.916862721722282","0","1.5557959497041751185","0","1.5557959497041751185","0.77449274295579018101","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:07.229,"18:53:07.229","24.164293269665048314","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00889739968474146","0","0","0","0","0","0"," "," "," "," ","0","132.00889739968474146","0","0","8192.5521780167982797","8192.5521780167982797","4.6808657882588589061","1.5556482731198140179","0","1.5556482731198140179","1.9463054628602205476","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:08.229,"18:53:08.229","24.164043419101286503","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00538581974143426","0","0","0","0","0","0"," "," "," "," ","0","132.00538581974143426","0","0","12288.501370855930872","12288.501370855930872","1.5557565693249952865","1.5557565693249952865","0","0","0.77445305003392972409","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:09.229,"18:53:09.229","24.16358532480978738","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00818450743946642","0","0","0","0","0","0"," "," "," "," ","0","132.00818450743946642","0","0","8192.5079354919998877","8192.5079354919998877","1.5558057947940406862","0","1.5558057947940406862","1.5558057947940406862","1.1651492301476551461","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:10.229,"18:53:10.229","24.16358532480978738","0","0","0","64.006541468538088679","0","0","0","0","0","0"," "," "," "," ","0","196.02003324739789036","0","0","0","0","0","0"," "," "," "," ","64.006541468538088679","196.02003324739789036","0","0","24578.511923918624234","24578.511923918624234","1.5557073438067225979","0","0","1.5557073438067225979","0.77440343383693432955","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:11.229,"18:53:11.229","24.163335450962961204","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00264005280106971","0","0","0","0","0","0"," "," "," "," ","0","132.00264005280106971","0","0","53249.064981299627107","53249.064981299627107","0","1.5557762595185264942","1.5557762595185264942","3.1183829855579103807","1.5557762595185264942","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:12.229,"18:53:12.229","24.159587482958936988","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01630401354569244","0","0","0","0","0","0"," "," "," "," ","0","132.01630401354569244","0","0","12289.517755442797352","12289.517755442797352","0","3.1184411184637217396","0","1.555835330051846821","1.165188883287393562","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:13.229,"18:53:13.229","24.159587482958936988","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.99683207603015944","0","0","0","0","0","0"," "," "," "," ","0","131.99683207603015944","0","0","8191.8033967184783251","8191.8033967184783251","6.2434089116464868141","0","0","1.5555793572288090232","1.946226819745433545","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:14.229,"18:53:14.229","24.159587482958936988","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1796.2787824670390364","0","0","0","0","0","0"," "," "," "," ","0","1796.2787824670390364","0","0","8193.2715957516611525","8193.2715957516611525","0","1.555874710368010394","0","1.555874710368010394","0.77457212870426506157","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:15.229,"18:53:15.229","24.159587482958936988","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2533.0395154164402811","0","0","0","0","0","0"," "," "," "," ","0","2533.0395154164402811","0","0","139266.17255229182774","139266.17255229182774","0","0","0","0","0","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:16.229,"18:53:16.229","24.159587482958936988","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1860.2351337209022404","0","0","0","0","0","0"," "," "," "," ","0","1860.2351337209022404","0","0","16386.071199399604666","16386.071199399604666","1.5557861046123333537","3.1183926743803880299","0","1.5557861046123333537","1.5557861046123333537","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:17.229,"18:53:17.229","24.159587482958936988","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2372.1563251018242227","0","0","0","0","0","0"," "," "," "," ","0","2372.1563251018242227","0","0","8192.5398883786438091","8192.5398883786438091","0","1.5558057947940406862","0","0","0.38385610221495225503","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:18.229,"18:53:18.229","24.170414992647806685","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.92211318437594514","0","0","0","0","0","0"," "," "," "," ","0","131.92211318437594514","0","0","12280.749445527359057","12280.749445527359057","0","0","0","1.5556679633566550258","0.38370662924006593286","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:19.229,"18:53:19.229","24.170081835279724203","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1796.9412378203701337","0","0","0","0","0","0"," "," "," "," ","0","1796.9412378203701337","0","0","8196.2932183877910575","8196.2932183877910575","0.016027430802845188396","1.5782770021965486507","0.016027430802845188396","0.016027430802845188396","0.40659482284989278966","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:20.229,"18:53:20.229","24.169165646696736616","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","324.02060771065043809","0","0","0","0","0","0"," "," "," "," ","0","324.02060771065043809","0","0","12288.781566507630487","12288.781566507630487","0","1.5560814565109604146","0","1.5560814565109604146","0.774780515689621474","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:21.229,"18:53:21.229","24.167833040507471054","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2179.8674640581853055","0","0","0","0","0","0"," "," "," "," ","0","2179.8674640581853055","0","0","61436.264675107755465","61436.264675107755465","1.566752316299935277","1.566752316299935277","1.566752316299935277","1.566752316299935277","1.566752316299935277","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 18:53:22.229,"18:53:22.229","24.160003923848272223","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1796.0211930500779545","0","0","0","0","0","0"," "," "," "," ","0","1796.0211930500779545","0","0","8192.0966667406682973","8192.0966667406682973","0","1.5557861046123333537","0","0","0.38382617694526777186","75243520","2277376","2306048","4718592","33796096","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
