Zeit,"RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","Auslagerungsdatei","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","NetzwerkGesendet","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","NetzwerkEmpfangen","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","FestplatteGeschrieben","FestplatteGelesen","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","CPU","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_2916_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00009030_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5128_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5148_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5796_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_7328_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_8176_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_824_luid_0x00000000_0x00008CD0_phys_0)\Total Committed",,,,
03/01/2023 15:58:20.916,"25.797289872029168123","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","351.53752864981618131","0","0","0","0","0","0"," "," "," "," ","0","351.53752864981618131","0","0","8066.6538787095078078","8066.6538787095078078","6.1475623721760523921","1.5318687183486501269","0","1.5318687183486501269","2.3011509939865559815","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:21.900,"25.797289872029168123","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.09837131432658452","0","0","0","0","0","0"," "," "," "," ","0","134.09837131432658452","0","0","8322.2261955072990531","8322.2261955072990531","1.5804028422055749203","1.5804028422055749203","0","3.1678156995893602677","1.5804028422055749203","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:22.916,"25.796831777737672553","0","0.703125","0","108.32869407494237635","0","0","0","0","0","0"," "," "," "," ","0","129.99443288993086298","0","0","0","0","0","0"," "," "," "," ","108.32869407494237635","129.99443288993086298","0","0","12101.299934480835873","12101.299934480835873","3.0704523585672993669","0","3.0704523585672993669","1.5318881102905912428","1.9165340957653542731","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:23.900,"25.796581903890842824","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.09869826736354526","0","0","0","0","0","0"," "," "," "," ","0","134.09869826736354526","339131.54432124522282","339131.54432124522282","12483.369729616388213","12483.369729616388213","0","3.1680026138162675764","0","7.9302319934646430255","2.7711450858008968012","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:24.916,"25.795832305633425108","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97830445468144944","0","0","0","0","0","0"," "," "," "," ","0","129.97830445468144944","0","0","12099.798523781255426","12099.798523781255426","1.5317620625314720684","0","3.0703282803044129601","3.0703282803044129601","1.9164085403866049084","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:25.900,"25.785837701006286693","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10061914865408994","0","0","0","0","0","0"," "," "," "," ","0","134.10061914865408994","0","0","8322.3656974679870473","8322.3656974679870473","0","0","1.5803028532822671615","1.5803028532822671615","0.78659561822809198617","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:26.900,"25.785337953312630788","0","0.703125","0","109.99187160068869673","0","0","0","0","0","0"," "," "," "," ","0","131.99024592082645313","0","0","0","0","0","0"," "," "," "," ","109.99187160068869673","131.99024592082645313","0","0","32765.578623739704199","32765.578623739704199","4.6918651125778421118","0.0045797902456068406707","1.567008231023014897","3.1294366718004340555","2.3482224514117300274","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:27.916,"25.784588355055216624","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1767.9766855457569363","0","0","0","0","0","0"," "," "," "," ","0","1767.9766855457569363","0","0","8064.1787349614933191","8064.1787349614933191","3.0702710133067134812","0","1.5317038865337972986","1.5317038865337972986","1.5317038865337972986","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:28.900,"25.78413028404678542","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1825.178396960854343","0","0","0","0","0","0"," "," "," "," ","0","1825.178396960854343","0","0","8325.0898819060785172","8325.0898819060785172","7.930185224656439047","0","1.5805428263568899183","0","2.3742481261443293405","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:29.916,"25.78413028404678542","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.99013158251071332","0","0","0","0","0","0"," "," "," "," ","0","129.99013158251071332","0","0","76639.030305131163914","76639.030305131163914","3.0703950917162048384","0","1.531829934441863994","1.531829934441863994","1.531829934441863994","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:30.900,"25.78413028404678542","0","0.703125","0","111.74333004062987129","0","0","0","0","0","0"," "," "," "," ","0","1694.4352227979147756","0","0","0","0","0","0"," "," "," "," ","111.74333004062987129","1694.4352227979147756","0","0","12482.74581399327144","12482.74581399327144","0","1.5861318681832159427","0","0","0.39563644845352907709","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:31.916,"25.791542959816649017","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3280.9090284275207523","0","0","0","0","0","0"," "," "," "," ","0","3280.9090284275207523","0","0","52431.525794030203542","52431.525794030203542","6.1476270624505113815","1.5319365901120152174","0","0","1.9165823862100639374","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:32.900,"25.790043763301813584","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10747210259791018","0","0","0","0","0","0"," "," "," "," ","0","134.10747210259791018","0","0","8322.7909959430453455","8322.7909959430453455","3.1678058619784787986","1.5803928433223868311","1.5803928433223868311","0","1.5803928433223868311","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:33.915,"25.789793889454980302","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97397861868972768","0","0","0","0","0","0"," "," "," "," ","0","129.97397861868972768","0","0","12099.395827776206715","12099.395827776206715","3.0700419446392235301","1.531471181855714736","0","1.531471181855714736","1.531471181855714736","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:34.900,"25.788752787231643993","0","0.703125","0","111.75262763445390135","0","0","0","0","0","0"," "," "," "," ","0","134.10315316134466457","0","0","0","0","0","0"," "," "," "," ","111.75262763445390135","134.10315316134466457","0","0","102991.22162791271694","102991.22162791271694","0","1.580752801837226329","0","3.1681600147108190946","1.1838959189157449714","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:35.900,"25.787045370272139166","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3331.7194692206912805","0","0","0","0","0","0"," "," "," "," ","0","3331.7194692206912805","0","0","8191.3102916734405881","8191.3102916734405881","0.0059896412204940574497","0.0059896412204940574497","1.5683960530764262664","1.5683960530764262664","0.78719284714845461082","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:36.915,"25.786503992459387291","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97392742708831292","0","0","0","0","0","0"," "," "," "," ","0","129.97392742708831292","0","0","16132.52141640465743","16132.52141640465743","0","0","1.5318978062586863231","1.5318978062586863231","0.76261575787008872851","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:37.900,"25.781631615427702542","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.11135529989280712","0","0","0","0","0","0"," "," "," "," ","0","134.11135529989280712","0","0","16646.063979041238781","16646.063979041238781","0","0","3.1680321265229682837","3.1680321265229682837","1.5806228171217129308","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:38.900,"25.778799812723601548","0","0.703125","0","110.00011000010999851","0","0","0","0","0","0"," "," "," "," ","0","1668.0016680016681221","0","0","0","0","0","0"," "," "," "," ","110.00011000010999851","1668.0016680016681221","0","0","29184.029184029186581","29184.029184029186581","0.0017899679595756445849","1.5642619997102036322","0.0017899679595756445849","1.5642619997102036322","0.78302598383488408729","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:39.915,"25.778300088313010008","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97990431903528474","0","0","0","0","0","0"," "," "," "," ","0","129.97990431903528474","0","0","108899.52710947538435","108899.52710947538435","0","1.5317523665366317154","1.5317523665366317154","1.5317523665366317154","1.1471156976307961273","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:40.900,"25.777009112242843969","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10617775347159863","0","0","0","0","0","0"," "," "," "," ","0","134.10617775347159863","0","0","83227.106678518131957","83227.106678518131957","1.5805728229089321957","1.5805728229089321957","0","1.5805728229089321957","1.1837152142566753632","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:41.915,"25.775926356617347324","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.96473918784442958","0","0","0","0","0","0"," "," "," "," ","0","129.96473918784442958","0","0","8065.6904805062240484","8065.6904805062240484","3.0703282803044129601","1.5317620625314720684","0","3.0703282803044129601","1.9164085403866049084","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:42.899,"25.775426632206755784","0","0.703125","0","111.76179051329344816","0","0","0","0","0","0"," "," "," "," ","0","134.1141486159521321","0","0","0","0","0","0"," "," "," "," ","111.76179051329344816","134.1141486159521321","0","0","8323.2053444081811904","8323.2053444081811904","1.5805728229089321957","1.5805728229089321957","0","1.5805728229089321957","1.1837152142566753632","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:43.899,"25.812989758749722569","0","0.703125","0","63.998604830414691946","0","0","0","0","0","0"," "," "," "," ","0","195.99572729314499497","0","0","0","0","0","0"," "," "," "," ","63.998604830414691946","195.99572729314499497","0","0","12287.732127439621763","12287.732127439621763","0.0044797993049905393548","1.5669098024408523173","1.5669098024408523173","1.5669098024408523173","1.1763073014328995214","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:44.915,"25.777717057098104902","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.96999859199166849","0","0","0","0","0","0"," "," "," "," ","0","129.96999859199166849","0","0","8066.0168823151198012","8066.0168823151198012","3.0703950917162048384","1.531829934441863994","3.0703950917162048384","3.0703950917162048384","2.6857488789891137415","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:45.899,"25.776925805438526851","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.11748712192712674","0","0","0","0","0","0"," "," "," "," ","0","134.11748712192712674","0","0","16646.825068224650749","16646.825068224650749","0","0","1.5805228286453698594","1.5805228286453698594","0.78681736758605680393","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:46.915,"25.776426081027935311","0","0.703125","0","108.31243805882448328","0","0","0","0","0","0"," "," "," "," ","0","129.97492567058938562","0","0","0","0","0","0"," "," "," "," ","108.31243805882448328","129.97492567058938562","0","0","12099.483989698503137","12099.483989698503137","3.0702519242924442011","0","3.0702519242924442011","3.0702519242924442011","2.3009682094058736546","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:47.899,"25.775926356617347324","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10357550610385147","0","0","0","0","0","0"," "," "," "," ","0","134.10357550610385147","0","0","8322.5491708030513109","8322.5491708030513109","1.5805928206001351732","0","3.1680026138162675764","1.5805928206001351732","1.5805928206001351732","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:48.915,"25.774385506700348003","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.96969146179867494","0","0","0","0","0","0"," "," "," "," ","0","129.96969146179867494","0","0","8065.9978216292020079","8065.9978216292020079","6.1474699573435653832","1.5317717585243917355","0","1.5317717585243917355","2.3010547916609280783","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:49.899,"25.725911586947251664","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10676361366523679","0","0","0","0","0","0"," "," "," "," ","0","134.10676361366523679","0","0","8322.7470266904965683","8322.7470266904965683","4.7553640255066698117","1.5805428263568899183","1.5805428263568899183","1.5805428263568899183","2.3742481261443293405","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:50.915,"25.722288532583576171","0","0.703125","0","108.32432025750463822","0","0","0","0","0","0"," "," "," "," ","0","351.56165756299230907","0","0","0","0","0","0"," "," "," "," ","108.32432025750463822","351.56165756299230907","0","0","128571.12048018004862","128571.12048018004862","0","1.5317038865337972986","0","0","0.37778346486891933864","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:51.899,"25.722288532583576171","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.0996791360404643","0","0","0","0","0","0"," "," "," "," ","0","134.0996791360404643","0","0","12483.461039573221569","12483.461039573221569","0","1.5807028077565066226","0","1.5807028077565066226","0.78699879814163598013","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:52.914,"25.721830461575144966","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97522002736963032","0","0","0","0","0","0"," "," "," "," ","0","129.97522002736963032","0","0","12099.511391638772693","12099.511391638772693","0","1.531548750203948206","0","0","0.37761666369784396835","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:53.899,"25.720872642873061409","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10153192713653425","0","0","0","0","0","0"," "," "," "," ","0","134.10153192713653425","0","0","8322.4223450538065663","8322.4223450538065663","0","1.5806728112837009625","0","1.5806728112837009625","0.78696855976179147518","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:54.914,"25.720414548581558734","0","0.703125","0","171.33169727973515251","0","0","0","0","0","0"," "," "," "," ","0","129.9757703501439039","0","0","0","0","0","0"," "," "," "," ","171.33169727973515251","129.9757703501439039","0","0","8066.3750811240824987","8066.3750811240824987","0","1.5317038865337972986","0","1.5317038865337972986","0.76242032314735030951","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:55.899,"25.720039761094387387","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10462456749988291","0","0","0","0","0","0"," "," "," "," ","0","134.10462456749988291","0","0","12483.921414283626291","12483.921414283626291","0","1.5805228286453698594","1.5805228286453698594","1.5805228286453698594","1.1836751778306564553","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:56.914,"25.716083549362629412","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.99031079797015309","0","0","0","0","0","0"," "," "," "," ","0","129.99031079797015309","0","0","72605.497231157147326","72605.497231157147326","0","1.5318105424770078749","0","3.0703760027508075758","1.1471642539990889453","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:57.899,"25.715833675515796131","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2019.6074626730724049","0","0","0","0","0","0"," "," "," "," ","0","2019.6074626730724049","0","0","8322.2456409546321083","8322.2456409546321083","3.1679337507639848681","3.1679337507639848681","0","3.1679337507639848681","2.3742282897046829149","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:58.914,"25.715250667583955391","0","0.703125","0","108.31247005406366668","0","0","0","0","0","0"," "," "," "," ","0","1957.5017315225325092","0","0","0","0","0","0"," "," "," "," ","108.31247005406366668","1957.5017315225325092","0","0","8066.3250425717233156","8066.3250425717233156","3.0703760027508075758","1.5318105424770078749","1.5318105424770078749","3.0703760027508075758","2.3010932726139077253","82096128","2273280","39583744"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:58:59.898,"25.715000793737125662","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10803072414984172","0","0","0","0","0","0"," "," "," "," ","0","134.10803072414984172","0","0","8322.8256643351178354","8322.8256643351178354","7.9301384558007281811","0","3.1679042379973210153","1.5804928320628408578","3.1679042379973210153","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:00.914,"25.710086763303280577","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1421.876315469453175","0","0","0","0","0","0"," "," "," "," ","0","1421.876315469453175","0","0","12099.734185933961271","12099.734185933961271","3.0702996468140231201","1.5317329745412222586","0","1.5317329745412222586","1.5317329745412222586","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:01.898,"25.702549150610003892","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1467.0508904104856356","0","0","0","0","0","0"," "," "," "," ","0","1467.0508904104856356","0","0","12484.156053576210979","12484.156053576210979","1.5806528136249942129","1.5806528136249942129","3.1680616392116944802","4.7554704647983836452","2.7712145125232567899","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:02.914,"25.700383662642067861","0","0.703125","0","108.30963321631953988","0","0","0","0","0","0"," "," "," "," ","0","2051.9752329346356419","0","0","0","0","0","0"," "," "," "," ","108.30963321631953988","2051.9752329346356419","0","0","12099.170663292132303","12099.170663292132303","0","0","4.6087723889980942715","0","1.1469890442128871655","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:03.898,"25.69663567135497928","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10034667987352464","0","0","0","0","0","0"," "," "," "," ","0","134.10034667987352464","0","0","8322.3487878903324599","8322.3487878903324599","6.3428317152761088948","0","1.580602819442700202","1.580602819442700202","2.3743076354149295071","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:04.914,"25.695844442978465594","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98645777449004868","0","0","0","0","0","0"," "," "," "," ","0","129.98645777449004868","0","0","8067.0383491562306517","8067.0383491562306517","4.6088381400796185616","0","1.5317038865337972986","1.5317038865337972986","1.9163505916418355213","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:05.898,"25.695053191318891095","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3254.8796273589496195","0","0","0","0","0","0"," "," "," "," ","0","3254.8796273589496195","0","0","8322.0892344957919704","8322.0892344957919704","0","0","1.5806228171217129308","0","0.39006075536097695178","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:06.914,"25.694803317472057813","0","0.703125","0","108.31438980300764285","0","0","0","0","0","0"," "," "," "," ","0","129.97726776360917711","0","0","0","0","0","0"," "," "," "," ","108.31438980300764285","129.97726776360917711","0","0","88731.148126623855205","88731.148126623855205","0","0","1.5317135825381855696","1.5317135825381855696","0.76243009490176705256","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:07.898,"25.694803317472057813","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.11342643040350708","0","0","0","0","0","0"," "," "," "," ","0","134.11342643040350708","0","0","8323.1605251353448693","8323.1605251353448693","0","0","1.5805128297865622677","0","0.38995959695912185694","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:08.913,"25.694137026018960768","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1327.2696409322081763","0","0","0","0","0","0"," "," "," "," ","0","1327.2696409322081763","0","0","12099.027706064520316","12099.027706064520316","1.5318396304214276782","0","1.5318396304214276782","1.5318396304214276782","1.1471934555697393954","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 15:59:09.898,"25.693887152172134591","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10649111991517657","0","0","0","0","0","0"," "," "," "," ","0","134.10649111991517657","0","0","8322.7301155632212613","8322.7301155632212613","0","0","1.5804928320628408578","3.1679042379973210153","1.1836450602957238054","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
