Zeit;Wert 1-avg[W]
2023-02-28 19:53:04.029267; 31.87782
2023-02-28 19:53:05.036702; 31.65794
2023-02-28 19:53:06.054134; 31.615159
2023-02-28 19:53:07.054870; 31.92084
2023-02-28 19:53:08.071586; 32.6655
2023-02-28 19:53:09.079393; 32.136188
2023-02-28 19:53:10.101195; 31.78728
2023-02-28 19:53:11.128017; 31.83012
2023-02-28 19:53:12.137998; 31.568082
2023-02-28 19:53:13.164639; 32.136188
2023-02-28 19:53:14.188521; 31.568082
2023-02-28 19:53:15.201702; 31.52548
2023-02-28 19:53:16.223370; 32.222344
2023-02-28 19:53:17.248772; 32.265422
2023-02-28 19:53:18.268021; 32.6655
2023-02-28 19:53:19.270854; 31.87296
2023-02-28 19:53:20.278534; 31.568082
2023-02-28 19:53:21.297952; 31.52548
2023-02-28 19:53:22.308634; 31.52548
2023-02-28 19:53:23.334472; 32.050032
2023-02-28 19:53:24.358675; 32.179266
2023-02-28 19:53:25.376687; 32.136188
2023-02-28 19:53:26.391752; 31.87296
2023-02-28 19:53:27.394273; 31.83012
2023-02-28 19:53:28.410149; 31.78728
2023-02-28 19:53:29.428524; 32.136188
2023-02-28 19:53:30.429428; 31.65794
2023-02-28 19:53:31.452028; 31.65794
2023-02-28 19:53:32.476531; 32.314473
2023-02-28 19:53:33.505947; 32.357732
2023-02-28 19:53:34.538690; 31.74444
2023-02-28 19:53:35.550376; 33.201
2023-02-28 19:53:36.556606; 31.13754
2023-02-28 19:53:37.566518; 31.004736
2023-02-28 19:53:38.586680; 31.87296
2023-02-28 19:53:39.594063; 31.83012
2023-02-28 19:53:40.622748; 31.87296
2023-02-28 19:53:41.645735; 31.74444
2023-02-28 19:53:42.650781; 31.482878
2023-02-28 19:53:43.654499; 32.00688
2023-02-28 19:53:44.663983; 31.135008
2023-02-28 19:53:45.681017; 31.179904
2023-02-28 19:53:46.684732; 31.004736
2023-02-28 19:53:47.691280; 31.9158
2023-02-28 19:53:48.701067; 32.00148
2023-02-28 19:53:49.725071; 31.568082
2023-02-28 19:53:50.729380; 31.306996
2023-02-28 19:53:51.732023; 31.306996
2023-02-28 19:53:52.745691; 31.046862
2023-02-28 19:53:53.767717; 31.87296
2023-02-28 19:53:54.773606; 31.306996
2023-02-28 19:53:55.780372; 31.83012
2023-02-28 19:53:56.790165; 31.83012
2023-02-28 19:53:57.794657; 31.610684
2023-02-28 19:53:58.802121; 32.09311
2023-02-28 19:53:59.810913; 31.306996
2023-02-28 19:54:00.819527; 31.179904
2023-02-28 19:54:01.836356; 31.222268
2023-02-28 19:54:02.851513; 34.23154
2023-02-28 19:54:03.852927; 32.179266
2023-02-28 19:54:04.875403; 31.568082
2023-02-28 19:54:05.881404; 31.568082
2023-02-28 19:54:06.898515; 31.610684
