"(PDH-CSV 4.0) (Mitteleurop�ische Zeit)(-60)","RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","\\DJ-TESLA\Auslagerungsdatei(_Total)\Belegung (%)","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(_Total)\Prozessorzeit (%)"
"03/14/2023 15:27:02.137","42.136542369177689693","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","445.07547130981475902","0","0","0","0","0","0"," "," "," "," ","0","445.07547130981475902","0","0","8066.5005773672619398","8066.5005773672619398","0","0","0","1.5322177721349139468","0"
"03/14/2023 15:27:03.132","42.136542369177689693","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1354.7315254769423518","0","0","0","0","0","0"," "," "," "," ","0","1354.7315254769423518","0","0","47339.223869485089381","47339.223869485089381","1.0725519206421729734","2.6428288742827765745","2.6428288742827765745","2.6428288742827765745","2.2502546109863685864"
"03/14/2023 15:27:04.133","42.136542369177689693","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1218.7434754767834875","0","0","0","0","0","0"," "," "," "," ","0","1218.7434754767834875","0","0","8183.5627468080410836","8183.5627468080410836","0.10315348371271459982","1.6640417105297067302","0","0","0"
"03/14/2023 15:27:05.149","42.136542369177689693","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","445.07538365842714256","0","0","0","0","0","0"," "," "," "," ","0","445.07538365842714256","0","0","8066.498988782820561","8066.498988782820561","0","0","0","0","0"
"03/14/2023 15:27:06.134","42.333644684947479675","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.0039214420283713","0","0","0","0","0","0"," "," "," "," ","0","134.0039214420283713","0","0","99796.374950281504425","99796.374950281504425","3.2416005334109709857","1.655397263466895641","1.655397263466895641","8.0002103432432196684","3.6381462750465276557"
"03/14/2023 15:27:07.136","42.333644684947479675","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.66865582760982534","0","0","0","0","0","0"," "," "," "," ","0","131.66865582760982534","0","0","8171.4365798468152207","8171.4365798468152207","0","0.25098846282982645306","0","0.25098846282982645306","0"
"03/14/2023 15:27:08.121","42.332728519647552901","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10256733269588381","0","0","0","0","0","0"," "," "," "," ","0","134.10256733269588381","0","0","8322.4866029503373284","8322.4866029503373284","0","0","0","0","0"
"03/14/2023 15:27:09.121","42.31865274308218261","0","2.88116455078125","0","84.995988189357461806","0","0","0","0","0","0"," "," "," "," ","0","269.98725660148841143","0","0","0","0","0","0"," "," "," "," ","84.995988189357461806","269.98725660148841143","0","0","8191.6133558496039768","8191.6133558496039768","7.8181691825952697172","1.5685535339576617275","0.0061496217982570655636","1.5685535339576617275","2.7403614677697363256"
"03/14/2023 15:27:10.136","42.307741949872053056","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97838124727059039","0","0","0","0","0","0"," "," "," "," ","0","129.97838124727059039","0","0","12099.805672473188679","12099.805672473188679","1.5322662516317309134","1.5322662516317309134","0","1.5322662516317309134","1.1476217432904833871"
"03/14/2023 15:27:11.121","42.304660273321125885","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10540115598857369","0","0","0","0","0","0"," "," "," "," ","0","134.10540115598857369","0","0","12483.993707612025901","12483.993707612025901","1.5810227689954436947","1.5810227689954436947","1.5810227689954436947","0","1.1841771340434514848"
"03/14/2023 15:27:12.136","42.112513641387344876","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97781810372407563","0","0","0","0","0","0"," "," "," "," ","0","129.97781810372407563","0","0","12099.75324892849676","12099.75324892849676","1.5323438187273441535","1.5323438187273441535","0","1.5323438187273441535","1.1476996133864436622"
"03/14/2023 15:27:13.121","42.112263767540511594","0","2.88116455078125","0","65.020384398480672417","0","0","0","0","0","0"," "," "," "," ","0","605.50232971085131339","0","0","0","0","0","0"," "," "," "," ","65.020384398480672417","605.50232971085131339","0","0","8322.6092030055260693","8322.6092030055260693","0","0","0","1.5811127577190609017","0.39056678205339201426"
"03/14/2023 15:27:14.121","42.111930610172429112","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","452.62029683298680993","0","0","0","0","0","0"," "," "," "," ","0","452.62029683298680993","0","0","12277.700237270953949","12277.700237270953949","0.084318843328112791369","1.6455013614011138046","0.084318843328112791369","4.7678663975471042846","1.6455013614011138046"
"03/14/2023 15:27:15.137","42.111930610172429112","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","618.37584568804948049","0","0","0","0","0","0"," "," "," "," ","0","618.37584568804948049","0","0","8066.4568915230920538","8066.4568915230920538","0","1.5322468598387373184","0","1.5322468598387373184","0.76296753843122511185"
"03/14/2023 15:27:16.121","42.111056074991601861","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","510.00612718516549648","0","0","0","0","0","0"," "," "," "," ","0","510.00612718516549648","0","0","99871.797463765949942","99871.797463765949942","3.1686617266471484022","1.5812627385593969187","1.5812627385593969187","4.7560607147349003299","2.7718068999484479775"
"03/14/2023 15:27:17.127","42.110014972768261998","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","383.8788390867423459","0","0","0","0","0","0"," "," "," "," ","0","383.8788390867423459","0","0","8146.9830305663035688","8146.9830305663035688","3.6582515775184343276","2.1043524094138899017","0","2.1043524094138899017","1.7158825898650920116"
"03/14/2023 15:27:18.142","42.109765098921435822","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.96553255001532534","0","0","0","0","0","0"," "," "," "," ","0","129.96553255001532534","0","0","12098.609575565062187","12098.609575565062187","0","0","0","0","0"
"03/14/2023 15:27:19.139","42.108973870544922136","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.50663913473164257","0","0","0","0","0","0"," "," "," "," ","0","132.50663913473164257","0","0","24670.326995266401354","24670.326995266401354","0","2.7575304317485338501","1.1891035032283503448","2.7575304317485338501","1.5812052163922230008"
"03/14/2023 15:27:20.123","42.107391390508830398","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.08837277055224035","0","0","0","0","0","0"," "," "," "," ","0","134.08837277055224035","0","0","8321.6056798209392582","8321.6056798209392582","1.5811527526545132716","0","0","0","0"
"03/14/2023 15:27:21.138","42.105850540591831077","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98443534859760007","0","0","0","0","0","0"," "," "," "," ","0","129.98443534859760007","0","0","221840.10299493989442","221840.10299493989442","0","1.5322565557361889077","0","1.5322565557361889077","0.76297731007788360813"
"03/14/2023 15:27:22.123","42.149202232749480856","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.0262082158065482","0","0","0","0","0","0"," "," "," "," ","0","134.0262082158065482","4158.8738549389672698","4158.8738549389672698","12476.62156481690181","12476.62156481690181","9.5770046543285580753","14.336109672521789804","7.9906363149308212712","7.9906363149308212712","9.9735916627993077554"
"03/14/2023 15:27:23.138","42.147786319755894624","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","351.92381569010433395","0","0","0","0","0","0"," "," "," "," ","0","351.92381569010433395","0","0","20188.794804855286202","20188.794804855286202","0","1.4224348343147674711","1.4224348343147674711","0","0.6522976064578522859"
"03/14/2023 15:27:24.137","42.147786319755894624","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1477.0296373602038784","0","0","0","0","0","0"," "," "," "," ","0","1477.0296373602038784","0","0","12296.57194029958373","12296.57194029958373","1.4944819397794129046","1.4944819397794129046","0","0","0.32180220442215023979"
"03/14/2023 15:27:25.123","42.147786319755894624","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2016.4754565115824789","0","0","0","0","0","0"," "," "," "," ","0","2016.4754565115824789","0","0","8309.3395069129201147","8309.3395069129201147","0.15672668031347924966","0.15672668031347924966","1.7415405425307284304","1.7415405425307284304","0.94913361142210384003"
"03/14/2023 15:27:26.137","42.147786319755894624","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","572.06714490164881681","0","0","0","0","0","0"," "," "," "," ","0","572.06714490164881681","0","0","16159.910520807954526","16159.910520807954526","0","0","0","0","0"
"03/14/2023 15:27:27.121","42.150035114528158431","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2026.3521302052174633","0","0","0","0","0","0"," "," "," "," ","0","2026.3521302052174633","0","0","8324.9130645141121931","8324.9130645141121931","4.7331129916088894305","0","25.374271843426964068","4.7331129916088894305","8.7025666169585171872"
"03/14/2023 15:27:28.135","42.150035114528158431","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.12611882584835143","0","0","0","0","0","0"," "," "," "," ","0","130.12611882584835143","0","0","8075.7057986465897557","8075.7057986465897557","2.9577157377520424397","1.4173620193036584602","2.9577157377520424397","0","1.8024455197838573639"
"03/14/2023 15:27:29.136","42.150035114528158431","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1475.3788654976253838","0","0","0","0","0","0"," "," "," "," ","0","1475.3788654976253838","0","0","8188.5526193472551313","8188.5526193472551313","0","0.042272123119135862623","0","0","0"
"03/14/2023 15:27:30.145","42.150035114528158431","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1842.3864173726342415","0","0","0","0","0","0"," "," "," "," ","0","1842.3864173726342415","0","0","12171.636718642435881","12171.636718642435881","0.94532825975304213273","0","0","0","0"
"03/14/2023 15:27:31.135","42.149243862868573274","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.39519367011510553","0","0","0","0","0","0"," "," "," "," ","0","133.39519367011510553","0","0","115900.21190634970844","115900.21190634970844","2.1044981303095955383","0.52553842273395101614","2.1044981303095955383","2.1044981303095955383","1.7097632560867492835"
"03/14/2023 15:27:32.141","42.141831187098716782","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1466.4379447375442851","0","0","0","0","0","0"," "," "," "," ","0","1466.4379447375442851","0","0","8138.9292976219267075","8138.9292976219267075","0.64688811150598324318","0","0","0","0"
"03/14/2023 15:27:33.131","42.141831187098716782","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.36481551251037558","0","0","0","0","0","0"," "," "," "," ","0","133.36481551251037558","0","0","12415.051916800966865","12415.051916800966865","0.54858285708627718691","0.54858285708627718691","0.54858285708627718691","2.1271767799896701412","0.9432363893126849419"
"03/14/2023 15:27:34.144","42.141289809285964907","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1983.4933446784937132","0","0","0","0","0","0"," "," "," "," ","0","1983.4933446784937132","0","0","12138.030985761619377","12138.030985761619377","0","0","1.2190653920896799001","4.3059695985868788881","1.2190653920896799001"
"03/14/2023 15:27:35.138","42.140831738277533702","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.78681499356284235","0","0","0","0","0","0"," "," "," "," ","0","132.78681499356284235","0","0","12361.245323037122944","12361.245323037122944","0.97591100401448471757","0","0","0","0"
"03/14/2023 15:27:36.127","42.140831738277533702","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.39108224025068239","0","0","0","0","0","0"," "," "," "," ","0","133.39108224025068239","0","0","169705.79384165711235","169705.79384165711235","2.1053192154803612723","0.52637275121392157473","0.52637275121392157473","3.6842656797468120722","1.7105876520424390108"
"03/14/2023 15:27:37.131","42.137291967435110962","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1343.1746450875230039","0","0","0","0","0","0"," "," "," "," ","0","1343.1746450875230039","0","0","12244.013381925431531","12244.013381925431531","0","0.35784487171222068014","1.9147535455917186198","1.9147535455917186198","0.74706705807433548827"
"03/14/2023 15:27:38.131","42.147869603277158035","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.97117749483513194","0","0","0","0","0","0"," "," "," "," ","0","131.97117749483513194","0","0","8190.2112578612823199","8190.2112578612823199","0.021715283440437715967","3.146036680832919874","0","1.5838759821366843461","0.80279563278855547992"
"03/14/2023 15:27:39.131","42.147869603277158035","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.97188998743266097","0","0","0","0","0","0"," "," "," "," ","0","131.97188998743266097","0","0","8190.2554755837008997","8190.2554755837008997","1.5840530923727724755","0.021895204950117541642","0.021895204950117541642","0.021895204950117541642","0.41243967571101824987"
"03/14/2023 15:27:40.143","42.147619752713389119","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.51109032820869515","0","0","0","0","0","0"," "," "," "," ","0","130.51109032820869515","0","0","8099.5973633991334282","8099.5973633991334282","0","1.1244522789033983834","0","0","0"
"03/14/2023 15:27:41.131","42.147078374900644349","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.52119360664110559","0","0","0","0","0","0"," "," "," "," ","0","133.52119360664110559","0","0","111866.48366170949885","111866.48366170949885","0.43145106841162572664","0.43145106841162572664","0.43145106841162572664","0.43145106841162572664","0.43145106841162572664"
"03/14/2023 15:27:42.144","42.147078374900644349","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.3250622993290051","0","0","0","0","0","0"," "," "," "," ","0","130.3250622993290051","0","0","8088.0523511826004324","8088.0523511826004324","0","0","1.2712511163753270615","1.2712511163753270615","0.4999327657220109522"
"03/14/2023 15:27:43.138","42.147078374900644349","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.87803145625665024","0","0","0","0","0","0"," "," "," "," ","0","132.87803145625665024","0","0","8246.4911643155646743","8246.4911643155646743","0","0.9082367237925104142","0","0","0"
"03/14/2023 15:27:44.128","42.146828501053811067","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.25225135735590243","0","0","0","0","0","0"," "," "," "," ","0","133.25225135735590243","0","0","8269.7154781777226162","8269.7154781777226162","0.62829667991757265355","0.62829667991757265355","0","0.62829667991757265355","0.23396957133710039045"
"03/14/2023 15:27:45.128","42.146745217532561867","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.95641479619283132","0","0","0","0","0","0"," "," "," "," ","0","131.95641479619283132","0","0","12283.94261375467795","12283.94261375467795","1.5952687754977601386","0.033288914791373969138","0.033288914791373969138","0.033288914791373969138","0.42377888163241950181"
"03/14/2023 15:27:46.131","42.146245493121966774","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.73034797768968929","0","0","0","0","0","0"," "," "," "," ","0","131.73034797768968929","0","0","16350.530464139907053","16350.530464139907053","0.20323610966267446898","0.20323610966267446898","0.20323610966267446898","0.20323610966267446898","0.20323610966267446898"
"03/14/2023 15:27:47.131","42.146245493121966774","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.99085303388474699","0","0","0","0","0","0"," "," "," "," ","0","131.99085303388474699","0","0","8191.4323337392715985","8191.4323337392715985","0.0070794987714895007969","0.0070794987714895007969","0.0070794987714895007969","0.0070794987714895007969","0.0070794987714895007969"
"03/14/2023 15:27:48.142","42.146245493121966774","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.54906464067707361","0","0","0","0","0","0"," "," "," "," ","0","130.54906464067707361","0","0","8101.9540722456549702","8101.9540722456549702","0","0","0","0","0"
"03/14/2023 15:27:49.128","42.145745745428314422","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.81635631240644102","0","0","0","0","0","0"," "," "," "," ","0","133.81635631240644102","0","0","12457.086260354928527","12457.086260354928527","0.21055256616642203937","0.21055256616642203937","1.7945120492431465564","1.7945120492431465564","1.0025323077047842979"
"03/14/2023 15:27:50.143","42.145495894864545505","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.06853429316029747","0","0","0","0","0","0"," "," "," "," ","0","130.06853429316029747","0","0","8072.1320676482500858","8072.1320676482500858","0","0","0","1.4637170684352218686","0"
"03/14/2023 15:27:51.137","42.144663013085875036","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.78049703964876471","0","0","0","0","0","0"," "," "," "," ","0","132.78049703964876471","335797.85336184623884","335797.85336184623884","98885.25743170932401","98885.25743170932401","11.98344846233575467","2.5531036547288721295","2.5531036547288721295","0","3.7319017851969671362"
"03/14/2023 15:27:52.129","42.14087336839662612","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.08474715712833358","0","0","0","0","0","0"," "," "," "," ","0","133.08474715712833358","0","0","90852.520725932932692","90852.520725932932692","0","0.75378227020700405703","0","2.3291190595688071596","0.35994303178883413352"
"03/14/2023 15:27:53.138","42.14087336839662612","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","353.89450494024828231","0","0","0","0","0","0"," "," "," "," ","0","353.89450494024828231","0","0","8120.7388920742687333","8120.7388920742687333","2.4192105410548059297","0","0.87030912107155522506","0","0.4830887225602764623"
"03/14/2023 15:27:54.128","42.14087336839662612","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1360.9743041387853282","0","0","0","0","0","0"," "," "," "," ","0","1360.9743041387853282","0","0","8270.8468097217573813","8270.8468097217573813","0.61572564882093061556","2.1932538131253620506","0","0.61572564882093061556","0.61572564882093061556"
"03/14/2023 15:27:55.143","42.14087336839662612","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2526.1061344871714027","0","0","0","0","0","0"," "," "," "," ","0","2526.1061344871714027","0","0","20177.322010256346402","20177.322010256346402","0","0","0","0","0"
"03/14/2023 15:27:56.127","42.140373643986031027","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1532.426884539560433","0","0","0","0","0","0"," "," "," "," ","0","1532.426884539560433","0","0","104058.6956079913798","104058.6956079913798","3.1423984833255591553","0","0","0","0"
"03/14/2023 15:27:57.127","42.140373643986031027","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2889.8439484267851185","0","0","0","0","0","0"," "," "," "," ","0","2889.8439484267851185","0","0","8191.5576558865823245","8191.5576558865823245","0.0051097388923393438631","0.0051097388923393438631","0.0051097388923393438631","1.5675298992221531336","0.39570977923027994549"
"03/14/2023 15:27:58.127","42.13987391957544304","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.99361150920293539","0","0","0","0","0","0"," "," "," "," ","0","131.99361150920293539","0","0","12287.405289583983176","12287.405289583983176","0.0067595430548905710566","0.0067595430548905710566","0.0067595430548905710566","0.0067595430548905710566","0.0067595430548905710566"
"03/14/2023 15:27:59.131","42.139624045728616863","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1502.0406537064200165","0","0","0","0","0","0"," "," "," "," ","0","1502.0406537064200165","0","0","12239.44002171385182","12239.44002171385182","5.0614250712145096855","0.39231482881523227491","0.39231482881523227491","0.39231482881523227491","1.5595973697993037455"
"03/14/2023 15:28:00.147","42.139124321318028876","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","224.49995588772796395","0","0","0","0","0","0"," "," "," "," ","0","224.49995588772796395","0","0","8066.2440290888926029","8066.2440290888926029","1.5435315921700776265","0.0051492732977331812094","0.0051492732977331812094","0.0051492732977331812094","0.38973993019238983848"
"03/14/2023 15:28:01.135","42.139124321318028876","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2432.3677319101757348","0","0","0","0","0","0"," "," "," "," ","0","2432.3677319101757348","0","0","12433.0011188486842","12433.0011188486842","0.39783192830404878748","0.39783192830404878748","3.5598055178816978561","1.9788187230928677707","1.5835770835534113132"
"03/14/2023 15:28:02.138","42.139124321318028876","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.65944966749006539","0","0","0","0","0","0"," "," "," "," ","0","131.65944966749006539","0","0","8170.8652399702923503","8170.8652399702923503","0.25876865061285059255","0","0","0","0"
"03/14/2023 15:28:03.136","42.139124321318028876","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1414.8229963245664749","0","0","0","0","0","0"," "," "," "," ","0","1414.8229963245664749","0","0","8208.3781769765209901","8208.3781769765209901","1.3659815817033904572","2.9316009216763472267","0","1.3659815817033904572","1.3659815817033904572"
"03/14/2023 15:28:04.140","42.139124321318028876","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2299.3487005143151691","0","0","0","0","0","0"," "," "," "," ","0","2299.3487005143151691","0","0","8161.293134581139384","8161.293134581139384","1.9319419881422716934","0.37530614668420669844","0","0","0"
"03/14/2023 15:28:05.124","42.139124321318028876","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.06603808653639476","0","0","0","0","0","0"," "," "," "," ","0","134.06603808653639476","0","0","20800.548939486856398","20800.548939486856398","1.6086215934111747217","3.1955793096464790715","0.021663877175870371872","0","0.81514273529352809788"
"03/14/2023 15:28:06.124","42.139124321318028876","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.99490499666711685","0","0","0","0","0","0"," "," "," "," ","0","131.99490499666711685","0","0","98300.205612063364242","98300.205612063364242","0.0077194040620010007103","0.0077194040620010007103","3.1324781726850714492","0.0077194040620010007103","0.78890909621777138838"
"03/14/2023 15:28:07.146","42.183766966262773224","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.23187899823361136","0","0","0","0","0","0"," "," "," "," ","0","129.23187899823361136","0","0","16040.41746596257326","16040.41746596257326","2.1047479197258911476","5.1639745472344618094","2.1047479197258911476","5.1639745472344618094","3.6343612334801767005"
"03/14/2023 15:28:08.141","42.222746005799329794","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.67429054684623679","0","0","0","0","0","0"," "," "," "," ","0","132.67429054684623679","97262.316269978909986","97262.316269978909986","8233.8468799982147175","8233.8468799982147175","4.1903533243647927975","0","1.0490534333603585004","1.0490534333603585004","1.4417209458157387303"
"03/14/2023 15:28:09.129","42.221996407541908525","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.58852790300014135","0","0","0","0","0","0"," "," "," "," ","0","133.58852790300014135","0","0","138867.29882377324975","138867.29882377324975","3.5422572199727331288","0.37970827636528703408","0.37970827636528703408","1.9609827481690156326","1.5656590701397687937"
"03/14/2023 15:28:10.140","42.233157074598864256","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.51956873961404426","0","0","0","0","0","0"," "," "," "," ","0","130.51956873961404426","0","0","8100.1235387493807139","8100.1235387493807139","2.6689881421041228293","8.8487349267324262314","4.2139248382611960153","4.2139248382611960153","4.9863931863397326083"
"03/14/2023 15:28:11.131","42.42776072174957136","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.26133183192231968","0","0","0","0","0","0"," "," "," "," ","0","133.26133183192231968","0","0","111648.76674209056364","111648.76674209056364","2.1976774989742708932","3.7751343135069448387","0.62022068444159694778","0","1.4089490917079339205"
"03/14/2023 15:28:12.141","42.427427564381488878","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.68711722040382028","0","0","0","0","0","0"," "," "," "," ","0","130.68711722040382028","0","0","8110.5216990117278328","8110.5216990117278328","0.99496103953706782619","0.99496103953706782619","0","0","0.22148417265844821955"
"03/14/2023 15:28:13.131","42.427427564381488878","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.2489826894429541","0","0","0","0","0","0"," "," "," "," ","0","133.2489826894429541","0","0","8269.5126226660358952","8269.5126226660358952","0","0.63179754213917860284","0.63179754213917860284","3.7863436519125381885","1.0261208531346266426"
"03/14/2023 15:28:14.134","42.438130137146941934","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.71435108679807513","0","0","0","0","0","0"," "," "," "," ","0","131.71435108679807513","0","0","8174.2724553261350593","8174.2724553261350593","1.7764211324157064276","0.21731670594612451097","0.21731670594612451097","0","0.21731670594612451097"
"03/14/2023 15:28:15.147","42.438130137146941934","0","2.88116455078125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.30618894180219058","0","0","0","0","0","0"," "," "," "," ","0","130.30618894180219058","0","0","12130.321588764130865","12130.321588764130865","1.2774500518194620291","2.8199898947597890064","0","1.2774500518194620291","1.2774500518194620291"
