"Zeit","RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","Auslagerungsdatei","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","NetzwerkGesendet","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","NetzwerkEmpfangen","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","FestplatteGeschrieben","FestplatteGelesen","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","CPU","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_2916_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00009030_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5128_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5148_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5796_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_7328_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_8176_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_824_luid_0x00000000_0x00008CD0_phys_0)\Total Committed"
"01/09/2023 20:09:06.042","47.375313646014625135","0","5.75537109375"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"01/09/2023 20:56:25.059","45.797316438005616135","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.34793121539669869","0","0","0","0","0","0"," "," "," "," ","0","130.34793121539669869","0","0","8089.4716099737097466","8089.4716099737097466","0","1.2382647602623086946","0","2.7814168733832134173","0.85248167006883868169"
"01/09/2023 20:56:26.052","45.797316438005616135","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.90038683073959191","0","0","0","0","0","0"," "," "," "," ","0","132.90038683073959191","0","0","16495.757104809374141","16495.757104809374141","4.0405220074788195106","2.4674158108801136358","5.6136282040775364877","2.4674158108801136358","3.647240424389319724"
"01/09/2023 20:56:27.055","45.797316438005616135","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.64410017517641904","0","0","0","0","0","0"," "," "," "," ","0","131.64410017517641904","0","0","8169.9126411745846781","8169.9126411745846781","0.27558841142503176513","4.9501702046394813195","0.27558841142503176513","3.3919762735679981347","2.2233358114849610665"
"01/09/2023 20:56:28.046","45.797316438005616135","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","262.28555633792871049","0","0","0","0","0","0"," "," "," "," ","0","262.28555633792871049","0","0","8264.0126058473542798","8264.0126058473542798","0.70145250510753598405","0.70145250510753598405","2.2776199256613893773","2.2776199256613893773","1.4895362153844682318"
"01/09/2023 20:56:29.056","45.797316438005616135","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","3172.1258450834329778","0","0","0","0","0","0"," "," "," "," ","0","3172.1258450834329778","0","0","97326.048400462474092","97326.048400462474092","0","0.99550014647715734384","0","0","0"
"01/09/2023 20:56:30.050","45.797316438005616135","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","519.4232067014452241","0","0","0","0","0","0"," "," "," "," ","0","519.4232067014452241","0","0","8246.3467234462004853","8246.3467234462004853","0.90549351253746968027","7.1972082101541374755","0.90549351253746968027","4.0513508613458037999","3.2648865241437285967"
"01/09/2023 20:56:31.056","45.797316438005616135","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","3247.8758365292810595","0","0","0","0","0","0"," "," "," "," ","0","3247.8758365292810595","0","0","87012.859620505390922","87012.859620505390922","0","0.61493515025133893559","0","0","0"
"01/09/2023 20:56:32.059","46.040831796368777873","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.56244960510335318","0","0","0","0","0","0"," "," "," "," ","0","131.56244960510335318","0","0","146967.2164315918053","146967.2164315918053","0.33058352057894202503","1.8879181530699007396","9.6745913155246725523","1.8879181530699007396","3.445252785560848352"
"01/09/2023 20:56:33.063","46.037771237557237214","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.4618215947554063","0","0","0","0","0","0"," "," "," "," ","0","131.4618215947554063","0","0","8158.6003220017901185","8158.6003220017901185","0.41406834522738078519","5.0821588915448412394","3.5261287094390247887","6.6381890736506683481","3.9151312756688927408"
"01/09/2023 20:56:34.058","46.037771237557237214","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","1741.4049800160707946","0","0","0","0","0","0"," "," "," "," ","0","1741.4049800160707946","0","0","98837.803207563410979","98837.803207563410979","0","1.0272056417132024997","0","0","0"
"01/09/2023 20:56:35.055","46.037771237557237214","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","1864.8241134992110801","0","0","0","0","0","0"," "," "," "," ","0","1864.8241134992110801","0","0","8213.2468482717940788","8213.2468482717940788","0","1.2859228987777915343","2.8528130114956029573","2.8528130114956029573","1.6776404129088873241"
"01/09/2023 20:56:36.054","46.037771237557237214","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","713.25925922215674291","0","0","0","0","0","0"," "," "," "," ","0","713.25925922215674291","0","0","12309.732833317220866","12309.732833317220866","7.668675495819843313","10.798550902741199664","7.668675495819843313","2.9738623854377976841","7.2774460777553233726"
"01/09/2023 20:56:37.047","46.037771237557237214","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","326.14407112356633434","0","0","0","0","0","0"," "," "," "," ","0","326.14407112356633434","0","0","12369.315882612292626","12369.315882612292626","2.4799536534406807498","2.4799536534406807498","0.90704968010908437748","2.4799536534406807498","2.0867226268150629309"
"01/09/2023 20:56:38.056","45.795504270539503011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","3239.5435257157600972","0","0","0","0","0","0"," "," "," "," ","0","3239.5435257157600972","0","0","8120.6672468370588831","8120.6672468370588831","0","0.87090854587932309272","0","2.4198005998499527713","0.48369048884123744259"
"01/09/2023 20:56:39.060","45.795504270539503011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.47354050176875262","0","0","0","0","0","0"," "," "," "," ","0","131.47354050176875262","0","0","12238.991406710109004","12238.991406710109004","1.9596321181788889376","5.072024749347814776","0.40343580259443179159","1.9596321181788889376","2.3486762172468034215"
"01/09/2023 20:56:40.059","45.795504270539503011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.15280829222831471","0","0","0","0","0","0"," "," "," "," ","0","132.15280829222831471","0","0","12302.225062840161627","12302.225062840161627","0","3.0119798601310088237","0","1.4476569546492568108","1.0565812341121083584"
"01/09/2023 20:56:41.054","45.795504270539503011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.65571721016988249","0","0","0","0","0","0"," "," "," "," ","0","132.65571721016988249","0","0","8232.6942074675116601","8232.6942074675116601","4.2145882651828614485","7.3550935679637552411","1.0740829624019676558","4.2145882651828614485","4.2145882651828614485"
"01/09/2023 20:56:42.049","45.795504270539503011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.59314216214815474","0","0","0","0","0","0"," "," "," "," ","0","132.59314216214815474","0","0","8228.8107620630125894","8228.8107620630125894","2.6894867981651859878","1.1199623916839818172","4.2590112046463897144","1.1199623916839818172","2.29710067406678764"
"01/09/2023 20:56:43.043","45.795504270539503011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.80061506806080729","0","0","0","0","0","0"," "," "," "," ","0","132.80061506806080729","0","0","8241.6866563451076217","8241.6866563451076217","0","0.96556997301233682407","0","0.96556997301233682407","0.17958243311559929367"
"01/09/2023 20:56:44.056","45.795504270539503011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","352.53086052190565169","0","0","0","0","0","0"," "," "," "," ","0","352.53086052190565169","0","0","97073.371744384901831","97073.371744384901831","0","2.794684302315419977","0","1.2517427833045546848","0.86601234096469470458"
"01/09/2023 20:56:45.045","45.795504270539503011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.4217960271840866","0","0","0","0","0","0"," "," "," "," ","0","133.4217960271840866","0","0","8280.2375231416062888","8280.2375231416062888","0.50222182644918955674","5.2402112632849444651","5.2402112632849444651","2.0815516387277743782","3.2660439440813093803"
"01/09/2023 20:56:46.052","45.806135666977183973","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.16645032483071986","0","0","0","0","0","0"," "," "," "," ","0","131.16645032483071986","0","0","8140.2694019773734908","8140.2694019773734908","2.1780154909279869635","2.1780154909279869635","3.730745403770396873","2.1780154909279869635","2.5662029378743067554"
"01/09/2023 20:56:47.049","45.805692706677525905","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.28304603359808311","0","0","0","0","0","0"," "," "," "," ","0","132.28304603359808311","0","0","30272.774655931294546","30272.774655931294546","1.3570563412419023308","1.3570563412419023308","1.3570563412419023308","2.9228173516983813052","1.748491583420785922"
"01/09/2023 20:56:48.044","45.804766483093786178","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.6529709843734679","0","0","0","0","0","0"," "," "," "," ","0","132.6529709843734679","0","0","12348.785662545313244","12348.785662545313244","0","1.0550907162108713599","0","1.0550907162108713599","0.26981365840301752002"
"01/09/2023 20:56:49.067","45.804766483093786178","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.122555499711126","0","0","0","0","0","0"," "," "," "," ","0","129.122555499711126","0","0","88147.664554469462018","88147.664554469462018","2.1928748683027077249","6.7775838588510222138","6.7775838588510222138","5.2493475286682471648","5.2493475286682471648"
"01/09/2023 20:56:50.042","45.804766483093786178","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","135.40226628517419272","0","0","0","0","0","0"," "," "," "," ","0","135.40226628517419272","0","0","12604.720061456215262","12604.720061456215262","2.2384660365276531913","0.63581793876581471636","0.63581793876581471636","3.8411141342895027684","1.8378091405611085563"
"01/09/2023 20:56:51.055","45.78330233827775686","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.32133093621067133","0","0","0","0","0","0"," "," "," "," ","0","130.32133093621067133","0","0","8087.8207805260444729","8087.8207805260444729","2.8151831339582211733","5.9004154154198573679","5.9004154154198573679","4.3577992746890448217","4.7434483735000920746"
"01/09/2023 20:56:52.053","45.780161243346555011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.24928991148314594","0","0","0","0","0","0"," "," "," "," ","0","132.24928991148314594","0","0","8207.4710829914383794","8207.4710829914383794","2.9358510930249770432","7.6325034594915130981","6.066952670669333969","2.9358510930249770432","4.8927945888152191145"
"01/09/2023 20:56:53.045","45.780161243346555011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.97394103633240547","0","0","0","0","0","0"," "," "," "," ","0","132.97394103633240547","0","0","8252.4433709820841614","8252.4433709820841614","0.83774289527297485236","3.9857510573278021049","0.83774289527297485236","2.4117469763003884786","2.0182409192304739953"
"01/09/2023 20:56:54.055","45.780161243346555011","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.77205044630915154","0","0","0","0","0","0"," "," "," "," ","0","130.77205044630915154","0","0","16231.58541297219017","16231.58541297219017","2.4749637442163630041","4.0229801927208601597","0.92694729571185519035","2.4749637442163630041","2.4749637442163630041"
"01/09/2023 20:56:55.053","45.772429310198042174","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.27526482610312542","0","0","0","0","0","0"," "," "," "," ","0","132.27526482610312542","0","0","32836.332407740505005","32836.332407740505005","6.06213366110884877","15.455920294997971709","6.06213366110884877","7.6277647667570391832","8.8019931060127181155"
"01/09/2023 20:56:56.053","45.772429310198042174","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01168303394851478","0","0","0","0","0","0"," "," "," "," ","0","132.01168303394851478","0","0","8192.7250561674718483","8192.7250561674718483","1.5534330711858612695","10.929296588215775543","4.678720910195832694","6.2413648297008128552","5.8506988493640221805"
"01/09/2023 20:56:57.052","45.771261478255333088","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.04271581856730222","0","0","0","0","0","0"," "," "," "," ","0","132.04271581856730222","0","0","12291.976454382993325","12291.976454382993325","0","0","0","1.529354780819225379","0.35709019656016138811"
"01/09/2023 20:56:58.058","45.767637143323113946","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.247414202223041","0","0","0","0","0","0"," "," "," "," ","0","131.247414202223041","0","0","8145.2940692773572664","8145.2940692773572664","0.56963655219248732209","0.56963655219248732209","0","0","0"
"01/09/2023 20:56:59.054","45.764576584511566182","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","2832.5311176645477644","0","0","0","0","0","0"," "," "," "," ","0","2832.5311176645477644","0","0","111083.43310807009402","111083.43310807009402","1.1266166896764406857","5.8348730377870801078","7.4042918204906378321","2.6960354723799873078","4.2654542550835339298"
"01/09/2023 20:57:00.043","45.771905790495665656","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","327.50422975755992638","0","0","0","0","0","0"," "," "," "," ","0","327.50422975755992638","0","0","8280.6007721417627181","8280.6007721417627181","0","5.2363224172652493849","2.077533164507416874","0","1.2878358513179644085"
"01/09/2023 20:57:01.055","45.763046305105795852","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","2216.2251582047983902","0","0","0","0","0","0"," "," "," "," ","0","2216.2251582047983902","0","0","8090.604499114842838","8090.604499114842838","1.2358359843281041535","1.2358359843281041535","0","4.3222161098178446537","1.6216285618061210272"
"01/09/2023 20:57:02.060","45.762281153761378505","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","896.01533022495664227","0","0","0","0","0","0"," "," "," "," ","0","896.01533022495664227","0","0","8155.730650225383215","8155.730650225383215","3.5513512517914569422","5.1069746186980458091","1.9957278848848680752","5.1069746186980458091","3.9402620715128788831"
"01/09/2023 20:57:03.061","45.762281153761378505","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.84431822903516718","0","0","0","0","0","0"," "," "," "," ","0","131.84431822903516718","0","0","55230.783490854002594","55230.783490854002594","1.678244370726778012","1.678244370726778012","0.11758158296053533576","0","0.50774228578117641675"
"01/09/2023 20:57:04.053","45.762281153761378505","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","1810.3628759489160984","0","0","0","0","0","0"," "," "," "," ","0","1810.3628759489160984","0","0","90832.638907298838603","90832.638907298838603","0.78026150366877766729","7.0799274399437672756","5.505010955875022205","2.3551779877375222938","3.9300944718062780225"
"01/09/2023 20:57:05.053","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","1603.7557479995793983","0","0","0","0","0","0"," "," "," "," ","0","1603.7557479995793983","0","0","20476.881370967199473","20476.881370967199473","3.1395968627527803818","17.199977963320922214","4.7018614294825784583","1.5773322960229929635","6.6546971371414294083"
"01/09/2023 20:57:06.058","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","708.79638211212966326","0","0","0","0","0","0"," "," "," "," ","0","708.79638211212966326","0","0","12232.710594654281522","12232.710594654281522","0","0.44997606319674421371","0.44997606319674421371","0.44997606319674421371","0.061103804692408392185"
"01/09/2023 20:57:07.049","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.13468025285908425","0","0","0","0","0","0"," "," "," "," ","0","133.13468025285908425","336693.57197523053037","336693.57197523053037","8262.4189441774360603","8262.4189441774360603","7.0154269412833762942","3.8634075155641656174","7.0154269412833762942","2.287397802704560501","5.0454198434399462059"
"01/09/2023 20:57:08.070","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","2448.8719614151814312","0","0","0","0","0","0"," "," "," "," ","0","2448.8719614151814312","0","0","8024.4636431652661486","8024.4636431652661486","2.0451887094541820744","0.51464478303939742432","3.5757326358689556223","2.0451887094541820744","2.0451887094541820744"
"01/09/2023 20:57:09.057","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","912.06017164972433875","0","0","0","0","0","0"," "," "," "," ","0","912.06017164972433875","0","0","12452.661543590902511","12452.661543590902511","0","1.8276822729321184902","1.8276822729321184902","3.4111067524009497376","1.4318210861065772121"
"01/09/2023 20:57:10.048","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.19278131450579394","0","0","0","0","0","0"," "," "," "," ","0","133.19278131450579394","0","0","16532.049462551993201","16532.049462551993201","3.8300390108244153353","3.8300390108244153353","3.8300390108244153353","0","2.6476265026603718056"
"01/09/2023 20:57:11.052","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","386.48432442490286576","0","0","0","0","0","0"," "," "," "," ","0","386.48432442490286576","0","0","8159.9989321876391841","8159.9989321876391841","3.5036708946751149441","5.0600632995997152364","1.947278489750525754","1.947278489750525754","3.1145678129882670149"
"01/09/2023 20:57:12.056","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.47838580001558739","0","0","0","0","0","0"," "," "," "," ","0","131.47838580001558739","0","0","8159.6283066191499529","8159.6283066191499529","0","0.38963590021272587194","0","0","0"
"01/09/2023 20:57:13.053","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.40381840575571459","0","0","0","0","0","0"," "," "," "," ","0","132.40381840575571459","0","0","8217.0612149996286462","8217.0612149996286462","4.4005870418299402047","12.236604497417646442","5.9677905329474807417","2.8333835507123983355","6.3595863906756981976"
"01/09/2023 20:57:14.050","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","358.03651571298911449","0","0","0","0","0","0"," "," "," "," ","0","358.03651571298911449","0","0","102697.30870871171646","102697.30870871171646","1.2757554316512265125","2.8428069327361304985","5.9769099349059384707","1.2757554316512265125","2.8428069327361304985"
"01/09/2023 20:57:15.040","45.75829439464916959","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","391.74848454925802343","0","0","0","0","0","0"," "," "," "," ","0","391.74848454925802343","0","0","8271.1432614111381554","8271.1432614111381554","0.61276552609077494793","0.61276552609077494793","0","0.61276552609077494793","0.21837678673637395121"
"01/09/2023 20:57:16.062","45.757569523006111467","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.26320073507673669","0","0","0","0","0","0"," "," "," "," ","0","129.26320073507673669","0","0","8022.1525789526413064","8022.1525789526413064","2.0735053895315158634","3.6036068678200861015","0.5434039112429456253","3.6036068678200861015","2.4560258627789322006"
"01/09/2023 20:57:17.056","45.754267355835594344","0","5.64697265625","0","222.30615984215256731","0","0","0","0","0","0"," "," "," "," ","0","132.78014976997349095","0","0","0","0","0","0"," "," "," "," ","222.30615984215256731","132.78014976997349095","0","0","12360.624851313894396","12360.624851313894396","0.97262362715990757778","0.97262362715990757778","0.97262362715990757778","0","0.57966287786457293407"
"01/09/2023 20:57:18.053","45.754267355835594344","0","5.64697265625","0","221.6874972665229393","0","0","0","0","0","0"," "," "," "," ","0","132.41063185149786818","0","0","0","0","0","0"," "," "," "," ","221.6874972665229393","132.41063185149786818","0","0","8217.4840615717457695","8217.4840615717457695","2.8317851950044437004","9.1007022791977032483","2.8317851950044437004","5.9662437371010739184","5.1826291015769188064"
"01/09/2023 20:57:19.054","45.754267355835594344","0","5.64697265625","0","220.70857639572707853","0","0","0","0","0","0"," "," "," "," ","0","378.50022829855458895","0","0","0","0","0","0"," "," "," "," ","220.70857639572707853","378.50022829855458895","0","0","12271.796320138888404","12271.796320138888404","0.13159659516654986788","7.933815611169158899","1.692040398367067322","1.692040398367067322","2.8623682573472919444"
"01/09/2023 20:57:20.046","45.754267355835594344","0","5.64697265625","0","222.85870848638901975","0","0","0","0","0","0"," "," "," "," ","0","133.11017882444954807","0","0","0","0","0","0"," "," "," "," ","222.85870848638901975","133.11017882444954807","0","0","20652.245926702475117","20652.245926702475117","0","5.4609677832154979171","2.3096667093226774803","0","1.5218414408494695955"
"01/09/2023 20:57:21.059","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.28831125324822438","0","0","0","0","0","0"," "," "," "," ","0","130.28831125324822438","0","0","12128.65733848419768","12128.65733848419768","0","1.2897773817962310261","0","0","0.1330218960002960138"
"01/09/2023 20:57:22.054","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.64483962334492162","0","0","0","0","0","0"," "," "," "," ","0","132.64483962334492162","0","0","8232.0191378366798745","8232.0191378366798745","1.0903846238867309637","8.9403540981814355604","2.6603785187456763239","7.3703602033225017465","5.015369361034083262"
"01/09/2023 20:57:23.059","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","258.57059588886676238","0","0","0","0","0","0"," "," "," "," ","0","258.57059588886676238","0","0","8146.9627750830632067","8146.9627750830632067","0.54844548766914691384","3.6563065661794902361","2.1023760269243241261","3.6563065661794902361","2.4908536891603882957"
"01/09/2023 20:57:24.062","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.68214563686174756","0","0","0","0","0","0"," "," "," "," ","0","131.68214563686174756","0","0","98067.285187015586416","98067.285187015586416","1.7786655129391260033","3.3377343143210391752","1.7786655129391260033","1.7786655129391260033","2.1684377023047707311"
"01/09/2023 20:57:25.051","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.37492205902992737","0","0","0","0","0","0"," "," "," "," ","0","133.37492205902992737","0","0","8277.3284962694924616","8277.3284962694924616","0.55920201278781833665","3.7160527425405875945","3.7160527425405875945","2.1376273776642085167","2.5322286679221317485"
"01/09/2023 20:57:26.056","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.43286717812637221","0","0","0","0","0","0"," "," "," "," ","0","131.43286717812637221","0","0","8156.8033933576607524","8156.8033933576607524","0.41368156677162870594","0.41368156677162870594","0","0","0"
"01/09/2023 20:57:27.050","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.71224004989980472","0","0","0","0","0","0"," "," "," "," ","0","132.71224004989980472","0","0","8236.2020491574185144","8236.2020491574185144","5.7576591629993405519","7.3283648436160202522","4.1869534823826608516","2.6162478017659807072","4.9723063226910007018"
"01/09/2023 20:57:28.043","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","261.82526245213256288","0","0","0","0","0","0"," "," "," "," ","0","261.82526245213256288","0","0","12374.264711583864482","12374.264711583864482","0","0.87330180546284497112","0","0","0"
"01/09/2023 20:57:29.050","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","1974.4171943531666784","0","0","0","0","0","0"," "," "," "," ","0","1974.4171943531666784","0","0","12204.043503124603376","12204.043503124603376","0.68257884040355820687","6.8899176628783305176","2.2344135460222513956","2.2344135460222513956","3.0103308988316035411"
"01/09/2023 20:57:30.047","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","453.33629940977016304","0","0","0","0","0","0"," "," "," "," ","0","453.33629940977016304","0","0","8216.2189485947728826","8216.2189485947728826","0","0","1.2718839174995499874","1.2718839174995499874","0.48832744065431255009"
"01/09/2023 20:57:31.060","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","1647.4593125452545337","0","0","0","0","0","0"," "," "," "," ","0","1647.4593125452545337","0","0","12136.678676592378906","12136.678676592378906","0","1.2314560824187914534","0","0","0.074007269957443444497"
"01/09/2023 20:57:32.065","45.754267355835594344","0","5.64697265625","0","0","0","0","0","0","0","0"," "," "," "," ","0","513.28691933049481122","0","0","0","0","0","0"," "," "," "," ","0","513.28691933049481122","0","0","12223.390823126203031","12223.390823126203031","0.52096177527903853033","5.1840416920628351605","0.52096177527903853033","2.0753217475403040737","2.0753217475403040737"
